source_node,target_node,similarity
1420,3653,1.0
327,790,1.0
327,3771,1.0
327,2201,1.0
327,1420,1.0
327,3732,1.0
1396,2400,1.0
1396,3616,1.0
1396,982,1.0
1396,1615,1.0
1396,896,1.0
2250,2642,1.0
2250,1417,1.0
2250,432,1.0
2250,2002,1.0
1751,3500,1.0
1751,967,1.0
1751,2560,1.0
389,327,1.0
389,1396,1.0
389,2759,1.0
389,2250,1.0
389,1751,1.0
2335,1183,1.0
3291,1902,1.0
3291,123,1.0
2127,3666,1.0
2127,1045,1.0
2127,2242,1.0
2127,665,1.0
2127,1206,1.0
2474,2773,1.0
2474,2652,1.0
2474,1137,1.0
2474,545,1.0
2518,3461,1.0
2518,2061,1.0
2518,3609,1.0
3247,3898,1.0
3247,2907,1.0
3247,1270,1.0
3247,2167,1.0
735,2518,1.0
735,162,1.0
735,3247,1.0
1343,732,1.0
1343,3559,1.0
1343,3133,1.0
1343,3036,1.0
1343,337,1.0
1620,2142,1.0
1620,2133,1.0
1620,1205,1.0
1620,1225,1.0
2393,3252,1.0
2393,510,1.0
2393,972,1.0
243,1620,1.0
243,2393,1.0
243,343,1.0
909,2474,1.0
909,735,1.0
909,1343,1.0
909,243,1.0
909,3352,1.0
2596,1641,1.0
2596,1932,1.0
2596,3474,1.0
2596,619,1.0
2596,2573,1.0
2596,3340,1.0
2596,2712,1.0
1547,389,1.0
1547,2335,1.0
1547,3291,1.0
1547,2127,1.0
1547,909,1.0
1547,2596,1.0
1950,2446,1.0
1950,1580,1.0
1560,1848,1.0
1560,2052,1.0
1999,1850,1.0
2589,1347,1.0
2589,2062,1.0
2589,3452,1.0
2589,2777,1.0
2589,1762,1.0
2350,2216,1.0
2350,1469,1.0
2350,1482,1.0
2350,3204,1.0
2350,3849,1.0
212,851,1.0
212,2589,1.0
212,2350,1.0
1050,25,1.0
1050,3026,1.0
1050,1860,1.0
1050,102,1.0
1050,3121,1.0
1050,223,1.0
935,1560,1.0
935,1999,1.0
935,212,1.0
935,1050,1.0
3777,2494,1.0
3777,595,1.0
3777,588,1.0
3777,1340,1.0
701,1954,1.0
701,83,1.0
701,915,1.0
701,2158,1.0
701,1881,1.0
701,603,1.0
3399,1357,1.0
3399,2702,1.0
3399,2967,1.0
2803,1883,1.0
2803,3630,1.0
1300,1732,1.0
1300,2595,1.0
2380,2291,1.0
2380,1866,1.0
2380,1687,1.0
2380,1804,1.0
2380,1004,1.0
473,2380,1.0
473,347,1.0
495,3777,1.0
495,701,1.0
495,3399,1.0
495,2803,1.0
495,1300,1.0
495,473,1.0
3365,3539,1.0
3365,2175,1.0
3365,2522,1.0
3365,3896,1.0
3365,2315,1.0
3365,1450,1.0
3365,3262,1.0
3365,2925,1.0
3365,1426,1.0
3365,3068,1.0
3365,1939,1.0
2720,1808,1.0
2154,1119,1.0
2154,2101,1.0
2154,3631,1.0
2154,1998,1.0
2154,1513,1.0
2154,3707,1.0
2154,2259,1.0
1603,1483,1.0
1603,3664,1.0
1603,734,1.0
1603,110,1.0
482,3365,1.0
482,2720,1.0
482,2154,1.0
482,1603,1.0
1402,1661,1.0
1106,3749,1.0
1106,3639,1.0
1106,3843,1.0
1106,663,1.0
1106,2461,1.0
1106,3362,1.0
1106,3627,1.0
1106,791,1.0
2080,1952,1.0
2080,3366,1.0
2080,2868,1.0
2080,3244,1.0
3688,1950,1.0
3688,935,1.0
3688,1016,1.0
815,2380,1.0
815,1584,1.0
815,3847,1.0
815,1913,1.0
815,1644,1.0
801,815,1.0
3276,3074,1.0
3276,1383,1.0
3276,2382,1.0
3276,835,1.0
3276,729,1.0
3050,930,1.0
3050,2578,1.0
3050,2359,1.0
2986,3554,1.0
2986,3959,1.0
2986,3228,1.0
2986,1546,1.0
61,3276,1.0
61,3050,1.0
61,1391,1.0
61,2986,1.0
1689,801,1.0
1689,61,1.0
1700,376,1.0
3429,3813,1.0
3429,3242,1.0
3429,3280,1.0
2196,3046,1.0
2196,2316,1.0
2196,633,1.0
2196,1089,1.0
574,1700,1.0
574,3429,1.0
574,2196,1.0
574,221,1.0
1531,574,1.0
1531,3175,1.0
3944,3916,1.0
3944,1531,1.0
934,1120,1.0
934,3994,1.0
934,2086,1.0
1150,3006,1.0
30,3834,1.0
30,934,1.0
30,1150,1.0
1541,30,1.0
1541,1766,1.0
3611,2634,1.0
3611,2335,1.0
3611,678,1.0
2752,977,1.0
2752,2216,1.0
3804,2620,1.0
3804,3997,1.0
3358,3565,1.0
3358,3287,1.0
3807,3004,1.0
3807,3981,1.0
259,3804,1.0
259,3358,1.0
259,2464,1.0
259,3807,1.0
259,3440,1.0
3884,2324,1.0
1242,767,1.0
1242,1032,1.0
1242,1888,1.0
1242,3630,1.0
350,259,1.0
350,3884,1.0
350,1242,1.0
1184,1078,1.0
1184,1440,1.0
1184,2007,1.0
1184,1500,1.0
1184,3612,1.0
1184,3826,1.0
2240,2436,1.0
2240,3452,1.0
2240,57,1.0
2240,2047,1.0
2240,3794,1.0
2240,3098,1.0
984,3353,1.0
984,2665,1.0
984,1141,1.0
984,2386,1.0
984,1549,1.0
984,139,1.0
984,3878,1.0
973,3611,1.0
973,694,1.0
973,1184,1.0
973,2240,1.0
973,984,1.0
3424,1668,1.0
3424,1466,1.0
312,2693,1.0
312,4,1.0
312,2777,1.0
312,22,1.0
1522,3119,1.0
1522,3346,1.0
1522,1930,1.0
1522,2147,1.0
14,3424,1.0
14,312,1.0
14,1522,1.0
2858,3968,1.0
2858,3294,1.0
2858,3053,1.0
1990,989,1.0
1990,3124,1.0
1990,116,1.0
1062,973,1.0
1062,14,1.0
1062,2858,1.0
1062,1990,1.0
2094,3877,1.0
2094,1541,1.0
2094,1062,1.0
1988,2114,1.0
1988,2842,1.0
587,142,1.0
407,3118,1.0
407,2423,1.0
407,2122,1.0
407,1959,1.0
407,3186,1.0
407,768,1.0
407,1750,1.0
87,123,1.0
87,587,1.0
87,407,1.0
899,3665,1.0
899,87,1.0
2129,1800,1.0
2129,2036,1.0
936,631,1.0
2164,2523,1.0
2164,735,1.0
2164,3497,1.0
2164,3918,1.0
588,3139,1.0
588,365,1.0
523,936,1.0
523,2164,1.0
523,588,1.0
3951,3252,1.0
3951,1479,1.0
1716,2751,1.0
1716,1966,1.0
1716,3305,1.0
1716,1434,1.0
1716,2226,1.0
1716,1016,1.0
1716,1835,1.0
1716,3934,1.0
1716,3621,1.0
1716,346,1.0
660,1950,1.0
660,2561,1.0
660,2980,1.0
660,3882,1.0
660,3470,1.0
2100,2116,1.0
2100,1342,1.0
2100,1448,1.0
2923,2306,1.0
2923,1075,1.0
2923,2104,1.0
2923,1146,1.0
2923,1834,1.0
2923,1362,1.0
2137,2116,1.0
486,1716,1.0
486,660,1.0
486,2100,1.0
486,2923,1.0
486,2137,1.0
1639,961,1.0
1639,1802,1.0
1639,215,1.0
1639,3083,1.0
1639,1593,1.0
1639,3068,1.0
1639,2611,1.0
851,472,1.0
2895,765,1.0
2895,3738,1.0
2895,227,1.0
2065,2133,1.0
2065,1383,1.0
2065,1301,1.0
2893,1548,1.0
2893,1770,1.0
2893,3793,1.0
2893,83,1.0
2893,3688,1.0
2893,3533,1.0
675,2895,1.0
675,2065,1.0
675,205,1.0
675,3052,1.0
675,2893,1.0
2787,2937,1.0
2787,1861,1.0
2787,1117,1.0
2787,1282,1.0
3844,1837,1.0
3844,836,1.0
3844,683,1.0
3844,2956,1.0
3844,1248,1.0
2761,2180,1.0
1089,1943,1.0
367,2787,1.0
367,1953,1.0
367,3844,1.0
367,2761,1.0
367,1089,1.0
917,1639,1.0
917,851,1.0
917,675,1.0
917,1309,1.0
917,367,1.0
3296,2987,1.0
3296,2567,1.0
3296,478,1.0
1744,3296,1.0
2096,2925,1.0
2096,2430,1.0
2096,3894,1.0
2096,3271,1.0
2273,869,1.0
2273,3671,1.0
2273,1859,1.0
2273,540,1.0
2273,3174,1.0
2273,1836,1.0
2273,3075,1.0
2273,255,1.0
1684,1274,1.0
2132,739,1.0
2132,3973,1.0
2132,98,1.0
2132,2010,1.0
2132,3331,1.0
3710,1691,1.0
3710,1693,1.0
3710,249,1.0
3710,2499,1.0
3710,603,1.0
1125,2218,1.0
1125,2684,1.0
2494,2155,1.0
2494,1290,1.0
2494,1541,1.0
2494,28,1.0
1565,540,1.0
1565,436,1.0
1565,1307,1.0
1565,3851,1.0
1565,3251,1.0
1565,3862,1.0
1565,2097,1.0
1565,1077,1.0
2454,74,1.0
2454,2910,1.0
2454,3030,1.0
1014,3744,1.0
1014,370,1.0
1014,3662,1.0
1014,1847,1.0
1014,3321,1.0
591,3700,1.0
591,1565,1.0
591,2454,1.0
591,463,1.0
591,1014,1.0
1177,541,1.0
1177,2231,1.0
1177,3249,1.0
902,2273,1.0
902,1684,1.0
902,2132,1.0
902,591,1.0
902,1177,1.0
2420,1049,1.0
2420,3056,1.0
2420,2694,1.0
2420,1434,1.0
2420,563,1.0
2420,469,1.0
2420,911,1.0
2420,1603,1.0
2464,2033,1.0
2464,3650,1.0
1878,3207,1.0
1878,3383,1.0
1878,3766,1.0
1878,3719,1.0
1878,2257,1.0
1878,3044,1.0
1878,1577,1.0
1878,3879,1.0
740,2464,1.0
740,1878,1.0
740,2421,1.0
1879,3951,1.0
1879,486,1.0
1879,917,1.0
1879,1744,1.0
1879,2096,1.0
1879,902,1.0
1879,2420,1.0
1879,740,1.0
1879,2789,1.0
1879,40,1.0
3921,3840,1.0
3921,2486,1.0
3921,2953,1.0
3921,3633,1.0
3921,3014,1.0
3921,3090,1.0
3921,3214,1.0
825,3273,1.0
825,3796,1.0
825,1791,1.0
825,3256,1.0
825,3576,1.0
2802,949,1.0
2802,162,1.0
2802,1828,1.0
3357,2919,1.0
3357,1962,1.0
3357,2651,1.0
3357,3206,1.0
3357,997,1.0
3357,1811,1.0
361,825,1.0
361,2802,1.0
361,3357,1.0
361,2605,1.0
3904,1509,1.0
3904,857,1.0
3904,1835,1.0
3904,963,1.0
2095,2771,1.0
2095,767,1.0
2095,3641,1.0
2095,3550,1.0
2095,2837,1.0
961,3359,1.0
961,3967,1.0
961,1812,1.0
455,2095,1.0
455,961,1.0
2213,2523,1.0
2213,1828,1.0
2213,3214,1.0
2213,2465,1.0
3770,2017,1.0
3770,395,1.0
3770,961,1.0
3770,883,1.0
3770,870,1.0
2780,3049,1.0
2780,1058,1.0
3479,1837,1.0
3479,3812,1.0
3479,3377,1.0
3479,1075,1.0
3479,202,1.0
2135,361,1.0
2135,3904,1.0
2135,455,1.0
2135,2213,1.0
2135,3770,1.0
2135,2543,1.0
2295,1938,1.0
2295,3037,1.0
2295,2644,1.0
2643,2951,1.0
2643,1960,1.0
445,2519,1.0
445,3182,1.0
445,118,1.0
410,2295,1.0
410,2643,1.0
410,445,1.0
3933,3666,1.0
3933,2058,1.0
3933,1517,1.0
3694,3872,1.0
3694,5,1.0
3427,2872,1.0
3427,1883,1.0
3427,3726,1.0
3427,247,1.0
3427,3565,1.0
3427,2145,1.0
3427,777,1.0
924,3427,1.0
924,3083,1.0
1320,3933,1.0
1320,3694,1.0
1320,924,1.0
1725,1698,1.0
2849,2787,1.0
2849,3750,1.0
2849,587,1.0
2849,2454,1.0
2849,204,1.0
2176,2204,1.0
2176,888,1.0
2176,3679,1.0
2176,1499,1.0
2176,940,1.0
1395,2981,1.0
1395,1725,1.0
1395,3720,1.0
1395,2849,1.0
1395,3209,1.0
1395,2176,1.0
1870,2043,1.0
1870,701,1.0
1870,341,1.0
1870,2363,1.0
1870,3343,1.0
883,111,1.0
883,455,1.0
883,640,1.0
883,3810,1.0
883,2882,1.0
3899,1770,1.0
3899,2244,1.0
3899,2546,1.0
3899,1249,1.0
3899,2141,1.0
3899,3997,1.0
3209,1152,1.0
3209,2636,1.0
3209,3407,1.0
3209,365,1.0
3858,2857,1.0
3858,1713,1.0
3858,256,1.0
3858,280,1.0
2953,1117,1.0
2953,2689,1.0
2953,1665,1.0
2953,920,1.0
2953,274,1.0
2953,1005,1.0
131,1870,1.0
131,883,1.0
131,3899,1.0
131,3209,1.0
131,3858,1.0
131,2953,1.0
2411,3921,1.0
2411,2135,1.0
2411,410,1.0
2411,1320,1.0
2411,2768,1.0
2411,1395,1.0
2411,2548,1.0
2450,1784,1.0
2450,3496,1.0
2450,407,1.0
2450,3395,1.0
2450,2646,1.0
806,1643,1.0
806,1701,1.0
806,205,1.0
806,1098,1.0
806,1140,1.0
806,3064,1.0
250,2931,1.0
250,241,1.0
1287,3003,1.0
1287,3439,1.0
1706,547,1.0
1706,1065,1.0
3446,3903,1.0
3446,3702,1.0
3446,3534,1.0
3446,1998,1.0
3446,1766,1.0
687,246,1.0
687,3301,1.0
687,3985,1.0
687,2893,1.0
687,1881,1.0
687,878,1.0
110,2450,1.0
110,806,1.0
110,250,1.0
110,1287,1.0
110,1706,1.0
110,3446,1.0
110,463,1.0
110,1853,1.0
110,687,1.0
2017,1418,1.0
2017,903,1.0
1659,1116,1.0
1659,556,1.0
1659,179,1.0
3885,671,1.0
3885,1178,1.0
3885,2172,1.0
3885,1139,1.0
2638,2909,1.0
2638,993,1.0
1775,1627,1.0
1775,3224,1.0
1775,884,1.0
1775,1615,1.0
1775,3538,1.0
461,949,1.0
461,2638,1.0
461,1775,1.0
3402,3682,1.0
1009,870,1.0
1009,1497,1.0
3962,2411,1.0
3962,644,1.0
3962,110,1.0
3945,3219,1.0
3945,1595,1.0
3945,1138,1.0
3682,2770,1.0
3682,492,1.0
3682,1039,1.0
3682,1835,1.0
809,2033,1.0
809,3945,1.0
809,3682,1.0
3605,2935,1.0
3605,132,1.0
3605,3325,1.0
3605,1865,1.0
3605,3514,1.0
3930,402,1.0
3930,3154,1.0
1980,848,1.0
1980,2743,1.0
1980,520,1.0
3992,2839,1.0
3992,643,1.0
3992,849,1.0
3658,2049,1.0
3658,963,1.0
3658,1100,1.0
3658,165,1.0
3175,2361,1.0
3175,1564,1.0
3175,1288,1.0
3175,1307,1.0
3175,98,1.0
3264,1024,1.0
3264,3479,1.0
3264,1300,1.0
3264,1978,1.0
3953,1063,1.0
3953,2376,1.0
3953,2434,1.0
952,3861,1.0
952,2760,1.0
952,3213,1.0
952,3894,1.0
952,655,1.0
108,952,1.0
607,3264,1.0
607,3953,1.0
607,108,1.0
916,2775,1.0
916,1470,1.0
916,1849,1.0
3629,2409,1.0
3629,2132,1.0
3629,3645,1.0
3629,3973,1.0
3629,1749,1.0
3629,30,1.0
3629,1631,1.0
795,3992,1.0
795,3658,1.0
795,3175,1.0
795,607,1.0
795,916,1.0
795,3629,1.0
3741,1499,1.0
3741,527,1.0
3741,1616,1.0
3741,2497,1.0
3741,1026,1.0
3741,870,1.0
3741,2377,1.0
933,765,1.0
933,1991,1.0
933,1474,1.0
933,1226,1.0
712,3741,1.0
712,1675,1.0
712,933,1.0
1074,851,1.0
1074,1035,1.0
1074,2976,1.0
1074,2499,1.0
1074,2000,1.0
313,1512,1.0
3152,3934,1.0
3152,226,1.0
3152,824,1.0
437,2349,1.0
437,2242,1.0
64,313,1.0
64,3152,1.0
64,1474,1.0
64,437,1.0
64,3707,1.0
2537,1406,1.0
2537,3359,1.0
2537,25,1.0
2537,1911,1.0
2537,1202,1.0
2537,3214,1.0
2713,2616,1.0
2713,2827,1.0
2713,2942,1.0
2713,626,1.0
2713,3583,1.0
2713,1740,1.0
2713,1688,1.0
1592,1716,1.0
1592,3970,1.0
1592,1089,1.0
1592,2732,1.0
1592,3397,1.0
83,64,1.0
83,2537,1.0
83,2713,1.0
83,1592,1.0
83,2548,1.0
1284,472,1.0
1284,83,1.0
1438,1980,1.0
1438,795,1.0
1438,712,1.0
1438,1284,1.0
700,3118,1.0
700,1723,1.0
700,1684,1.0
700,2358,1.0
700,1249,1.0
700,3918,1.0
700,1890,1.0
700,3023,1.0
700,40,1.0
1499,268,1.0
1499,2619,1.0
1499,2796,1.0
1499,1826,1.0
340,700,1.0
340,1499,1.0
2897,1730,1.0
2897,2352,1.0
2452,3605,1.0
2452,3930,1.0
2452,3380,1.0
2452,1438,1.0
2452,340,1.0
2452,2897,1.0
2452,3575,1.0
2189,486,1.0
2189,2029,1.0
2189,2167,1.0
2189,2434,1.0
3485,851,1.0
3485,2351,1.0
1171,891,1.0
1171,538,1.0
2977,2261,1.0
2977,3306,1.0
2082,2661,1.0
2082,2380,1.0
2082,2025,1.0
2082,749,1.0
2082,2745,1.0
2886,1748,1.0
2687,2249,1.0
2204,2659,1.0
2179,1291,1.0
2179,3134,1.0
2179,3433,1.0
2179,670,1.0
2179,922,1.0
2179,2742,1.0
3894,2872,1.0
3894,1863,1.0
3894,766,1.0
2217,1492,1.0
1831,2626,1.0
1831,1444,1.0
1831,1616,1.0
1831,2121,1.0
1265,2687,1.0
1265,273,1.0
1265,2217,1.0
1265,1831,1.0
1474,64,1.0
1474,2362,1.0
1474,2401,1.0
3045,2451,1.0
3045,2390,1.0
3045,829,1.0
3045,3810,1.0
3045,3455,1.0
1429,305,1.0
1429,1265,1.0
1429,1474,1.0
1429,3045,1.0
3078,3182,1.0
3078,3875,1.0
3621,3490,1.0
3621,2743,1.0
3621,3333,1.0
3621,65,1.0
3621,544,1.0
3621,3870,1.0
2498,2133,1.0
2498,2686,1.0
2498,1999,1.0
2498,3920,1.0
1586,2189,1.0
1586,1429,1.0
1586,3078,1.0
1586,3621,1.0
1586,2697,1.0
1586,2498,1.0
972,1211,1.0
972,2538,1.0
972,3153,1.0
972,509,1.0
3615,3182,1.0
2265,2402,1.0
2265,1568,1.0
2265,3593,1.0
2265,3707,1.0
289,972,1.0
289,3615,1.0
289,2265,1.0
2140,2028,1.0
2140,1491,1.0
2140,3836,1.0
2140,1569,1.0
627,2140,1.0
1863,44,1.0
1863,1290,1.0
1863,289,1.0
1863,627,1.0
3495,3139,1.0
3495,2425,1.0
3495,1712,1.0
2744,120,1.0
2744,2188,1.0
2744,1992,1.0
1254,789,1.0
2455,58,1.0
2455,2788,1.0
2455,771,1.0
2726,1448,1.0
2726,3237,1.0
2726,1254,1.0
2726,1695,1.0
817,1254,1.0
817,1311,1.0
817,2455,1.0
817,2726,1.0
2161,16,1.0
2161,3614,1.0
2161,437,1.0
2161,103,1.0
2161,128,1.0
946,2161,1.0
1719,786,1.0
1505,1557,1.0
1505,719,1.0
1505,3497,1.0
1505,426,1.0
2826,2478,1.0
2826,3014,1.0
2826,3168,1.0
2826,3435,1.0
667,3200,1.0
667,1505,1.0
667,2826,1.0
2866,668,1.0
2866,1973,1.0
2866,858,1.0
2866,3707,1.0
1704,2592,1.0
1704,1072,1.0
1704,728,1.0
3067,1602,1.0
2327,1160,1.0
2327,39,1.0
2327,266,1.0
2327,462,1.0
2327,1486,1.0
2327,1345,1.0
2327,1020,1.0
2109,3902,1.0
2109,3856,1.0
2109,3220,1.0
2109,539,1.0
2109,3270,1.0
1677,3662,1.0
1677,3414,1.0
1677,460,1.0
1677,726,1.0
2619,1262,1.0
2619,932,1.0
2619,1748,1.0
2619,124,1.0
2619,1750,1.0
2619,827,1.0
2270,2614,1.0
298,2270,1.0
298,3123,1.0
1369,510,1.0
1369,2920,1.0
1369,1590,1.0
1269,582,1.0
1269,471,1.0
1269,2060,1.0
112,1369,1.0
112,1269,1.0
1102,3067,1.0
1102,1677,1.0
1102,1637,1.0
1102,2619,1.0
1102,298,1.0
1102,112,1.0
2356,3109,1.0
2356,496,1.0
2356,1728,1.0
2356,3590,1.0
2356,2188,1.0
2356,3352,1.0
1437,1704,1.0
1437,1102,1.0
1437,892,1.0
1437,2356,1.0
3154,3555,1.0
40,3154,1.0
40,2172,1.0
1442,1719,1.0
1442,667,1.0
1442,2866,1.0
1442,1437,1.0
1442,40,1.0
908,3764,1.0
1942,1588,1.0
1942,3289,1.0
1942,1513,1.0
1942,3344,1.0
1942,1545,1.0
1942,1569,1.0
44,908,1.0
44,1942,1.0
44,346,1.0
3101,737,1.0
3101,491,1.0
3101,3950,1.0
3101,1147,1.0
2759,2464,1.0
2759,810,1.0
2759,708,1.0
2759,210,1.0
2759,2932,1.0
2759,331,1.0
1880,4,1.0
1880,1786,1.0
3385,1565,1.0
3385,206,1.0
265,3385,1.0
265,2384,1.0
1673,1534,1.0
1673,1264,1.0
305,2482,1.0
305,3485,1.0
305,1171,1.0
305,2977,1.0
305,2082,1.0
305,2886,1.0
2660,3131,1.0
2660,2332,1.0
2660,1746,1.0
2660,3301,1.0
2660,2804,1.0
2660,3475,1.0
2495,1684,1.0
2495,804,1.0
2495,1404,1.0
202,3030,1.0
6,3268,1.0
6,1673,1.0
6,305,1.0
6,2660,1.0
6,2495,1.0
6,202,1.0
901,3101,1.0
901,2759,1.0
901,3171,1.0
901,1880,1.0
901,265,1.0
901,6,1.0
1448,1442,1.0
1448,44,1.0
1448,2762,1.0
1448,901,1.0
2155,2357,1.0
2155,237,1.0
2155,3676,1.0
2155,106,1.0
2155,1846,1.0
2155,1371,1.0
803,2108,1.0
803,311,1.0
803,847,1.0
803,3076,1.0
803,984,1.0
169,1035,1.0
169,751,1.0
3689,1927,1.0
3689,3154,1.0
3689,3973,1.0
3689,2239,1.0
3689,3753,1.0
152,803,1.0
152,169,1.0
152,3689,1.0
2621,3232,1.0
1337,2751,1.0
1337,3152,1.0
1337,2129,1.0
1337,2824,1.0
1337,523,1.0
1311,3021,1.0
1311,3457,1.0
1311,2315,1.0
1311,2425,1.0
385,2621,1.0
385,1337,1.0
385,1311,1.0
3975,2662,1.0
3975,1002,1.0
3975,3680,1.0
3975,2312,1.0
563,1642,1.0
563,3096,1.0
563,3859,1.0
563,883,1.0
563,30,1.0
563,103,1.0
2456,2455,1.0
863,3370,1.0
863,739,1.0
863,426,1.0
863,1003,1.0
2625,226,1.0
2625,838,1.0
2625,1146,1.0
2625,3481,1.0
2625,1911,1.0
221,3975,1.0
221,563,1.0
221,2456,1.0
221,863,1.0
221,3888,1.0
221,2625,1.0
3054,3857,1.0
3054,2022,1.0
3054,647,1.0
3054,1062,1.0
3054,224,1.0
3054,2701,1.0
351,3054,1.0
3873,1863,1.0
3873,946,1.0
3873,1448,1.0
3873,351,1.0
3494,458,1.0
3494,2197,1.0
3494,2232,1.0
3494,3257,1.0
3494,387,1.0
1313,2592,1.0
1313,2763,1.0
1307,215,1.0
1307,1313,1.0
3036,3100,1.0
3036,2055,1.0
3036,1092,1.0
3036,164,1.0
3036,1476,1.0
3036,1351,1.0
3036,2181,1.0
1016,495,1.0
1016,482,1.0
1016,1402,1.0
1016,2934,1.0
1016,1106,1.0
1016,2080,1.0
1770,2793,1.0
1770,3834,1.0
2353,2344,1.0
2353,532,1.0
2353,1906,1.0
2353,3816,1.0
2353,1589,1.0
1066,2285,1.0
1066,2542,1.0
1066,2039,1.0
1066,1504,1.0
1025,1166,1.0
1025,3773,1.0
3138,192,1.0
3138,2520,1.0
3138,2833,1.0
3138,1367,1.0
3138,905,1.0
975,1016,1.0
975,442,1.0
3803,554,1.0
3803,444,1.0
3803,1246,1.0
3803,1928,1.0
2203,2107,1.0
2203,142,1.0
386,401,1.0
386,3541,1.0
386,2203,1.0
1488,3803,1.0
1488,386,1.0
3023,1861,1.0
3023,1848,1.0
3023,3244,1.0
3023,3389,1.0
1681,2706,1.0
1681,975,1.0
1681,1488,1.0
1681,3023,1.0
3561,2131,1.0
3561,860,1.0
3561,970,1.0
3561,2486,1.0
3561,1220,1.0
3561,333,1.0
3561,154,1.0
2730,3055,1.0
2730,613,1.0
2730,1210,1.0
2730,485,1.0
2730,3860,1.0
2730,3379,1.0
1282,3503,1.0
1282,3080,1.0
1282,2926,1.0
1282,2900,1.0
1282,1126,1.0
1282,3574,1.0
375,1282,1.0
1705,914,1.0
1705,2499,1.0
1705,2755,1.0
1867,2944,1.0
1867,3939,1.0
1867,467,1.0
1867,1619,1.0
1867,3060,1.0
1867,3699,1.0
162,1705,1.0
162,2957,1.0
162,1867,1.0
1826,1509,1.0
1826,623,1.0
1826,3891,1.0
1826,3916,1.0
1826,3988,1.0
1129,1826,1.0
2269,3182,1.0
2269,2265,1.0
2269,2559,1.0
2269,1578,1.0
3238,2332,1.0
3238,2975,1.0
2663,470,1.0
2663,913,1.0
2663,380,1.0
2663,2990,1.0
464,1920,1.0
464,886,1.0
464,2561,1.0
464,2663,1.0
464,913,1.0
464,1826,1.0
3051,1838,1.0
3051,2439,1.0
855,1427,1.0
855,2625,1.0
855,3682,1.0
322,3238,1.0
322,2663,1.0
322,2183,1.0
322,464,1.0
322,3051,1.0
322,855,1.0
1823,243,1.0
1545,322,1.0
1545,458,1.0
1545,1612,1.0
1545,1823,1.0
1690,3078,1.0
1690,60,1.0
1690,3591,1.0
3483,2750,1.0
3483,1427,1.0
3483,2610,1.0
3483,2345,1.0
3483,542,1.0
3483,3618,1.0
3483,1940,1.0
3483,3874,1.0
2768,1508,1.0
1324,2450,1.0
1324,1937,1.0
1324,2387,1.0
1324,3257,1.0
294,3483,1.0
294,2768,1.0
294,1324,1.0
2632,2021,1.0
2632,3185,1.0
2632,1189,1.0
2632,3195,1.0
2632,3720,1.0
661,294,1.0
661,2632,1.0
661,2388,1.0
1759,1425,1.0
1759,2942,1.0
1759,849,1.0
3521,2202,1.0
3521,2129,1.0
3521,1380,1.0
3521,3459,1.0
3521,3294,1.0
2808,3318,1.0
2808,2670,1.0
2808,2405,1.0
2808,1175,1.0
2808,1345,1.0
3006,2190,1.0
2181,2862,1.0
2181,2737,1.0
463,3521,1.0
463,2808,1.0
463,3006,1.0
463,2181,1.0
3888,3075,1.0
1147,2428,1.0
1147,463,1.0
1147,3888,1.0
1290,1759,1.0
1290,1730,1.0
1290,1147,1.0
3575,1621,1.0
3575,190,1.0
3575,383,1.0
1321,3983,1.0
1321,2963,1.0
1321,1258,1.0
1321,1004,1.0
1321,265,1.0
1365,3989,1.0
1365,3228,1.0
1365,1497,1.0
1365,1751,1.0
311,3185,1.0
311,1714,1.0
311,3711,1.0
311,3107,1.0
311,3682,1.0
3718,74,1.0
3718,878,1.0
3718,3791,1.0
1952,3973,1.0
1952,3034,1.0
1952,2952,1.0
3265,1030,1.0
3265,3966,1.0
3265,1079,1.0
3265,1060,1.0
3265,2240,1.0
425,1566,1.0
425,1786,1.0
290,1363,1.0
290,2277,1.0
290,3224,1.0
290,3862,1.0
947,388,1.0
947,806,1.0
947,3740,1.0
947,607,1.0
947,3712,1.0
2378,2232,1.0
3597,1910,1.0
3597,2113,1.0
3597,2240,1.0
53,311,1.0
53,3718,1.0
53,1952,1.0
53,3265,1.0
53,1022,1.0
53,425,1.0
53,290,1.0
53,947,1.0
53,2378,1.0
53,3597,1.0
3674,2092,1.0
3674,254,1.0
3674,2946,1.0
2845,55,1.0
2845,394,1.0
2845,1608,1.0
1580,2549,1.0
1580,1739,1.0
1580,1547,1.0
1112,2348,1.0
1112,2134,1.0
1112,1321,1.0
1112,1365,1.0
1112,2312,1.0
1112,1580,1.0
1309,1690,1.0
1309,661,1.0
1309,1290,1.0
1309,3575,1.0
1309,1112,1.0
3883,1120,1.0
3883,1344,1.0
1698,2762,1.0
1698,1129,1.0
1698,2269,1.0
1698,1545,1.0
1698,1309,1.0
1698,3883,1.0
1778,1462,1.0
1778,208,1.0
1778,747,1.0
3665,2657,1.0
3665,763,1.0
3665,778,1.0
3435,1663,1.0
3435,3967,1.0
3435,492,1.0
3435,2073,1.0
1411,3665,1.0
1411,822,1.0
1411,3839,1.0
1411,3435,1.0
1766,162,1.0
1766,2954,1.0
1766,3008,1.0
1766,1698,1.0
1766,1778,1.0
1766,1411,1.0
2056,375,1.0
2056,1766,1.0
3577,3135,1.0
3577,2049,1.0
2139,3561,1.0
2139,2730,1.0
2139,2056,1.0
2139,3577,1.0
2700,1810,1.0
2700,665,1.0
2700,146,1.0
2700,862,1.0
